C?digo ?mbito,?mbito,C?digo ?rea (FAO),?rea,C?digo Elemento,Elemento,C?digo Producto (FAO),Producto,C?digo a?o,A?o,Unidad,Valor,S?mbolo,Descripci?n del S?mbolo
"QCL","Cultivos y productos de ganader?a","44","Colombia","5424","Rendimiento/Peso en carcasa","1058","Carne, pollo","1991","1991","0.1g/An","13786","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5424","Rendimiento/Peso en carcasa","1058","Carne, pollo","1992","1992","0.1g/An","13014","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5424","Rendimiento/Peso en carcasa","1058","Carne, pollo","1993","1993","0.1g/An","12353","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5424","Rendimiento/Peso en carcasa","1058","Carne, pollo","1994","1994","0.1g/An","12450","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5424","Rendimiento/Peso en carcasa","1058","Carne, pollo","1995","1995","0.1g/An","12255","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5424","Rendimiento/Peso en carcasa","1058","Carne, pollo","1996","1996","0.1g/An","9834","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5424","Rendimiento/Peso en carcasa","1058","Carne, pollo","1997","1997","0.1g/An","9627","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5424","Rendimiento/Peso en carcasa","1058","Carne, pollo","1998","1998","0.1g/An","10311","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5424","Rendimiento/Peso en carcasa","1058","Carne, pollo","1999","1999","0.1g/An","9265","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5424","Rendimiento/Peso en carcasa","1058","Carne, pollo","2000","2000","0.1g/An","8963","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5424","Rendimiento/Peso en carcasa","1058","Carne, pollo","2001","2001","0.1g/An","10000","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5424","Rendimiento/Peso en carcasa","1058","Carne, pollo","2002","2002","0.1g/An","10000","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5424","Rendimiento/Peso en carcasa","1058","Carne, pollo","2003","2003","0.1g/An","10000","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5424","Rendimiento/Peso en carcasa","1058","Carne, pollo","2004","2004","0.1g/An","10000","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5424","Rendimiento/Peso en carcasa","1058","Carne, pollo","2005","2005","0.1g/An","10000","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5424","Rendimiento/Peso en carcasa","1058","Carne, pollo","2006","2006","0.1g/An","10000","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5424","Rendimiento/Peso en carcasa","1058","Carne, pollo","2007","2007","0.1g/An","10028","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5424","Rendimiento/Peso en carcasa","1058","Carne, pollo","2008","2008","0.1g/An","10000","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5424","Rendimiento/Peso en carcasa","1058","Carne, pollo","2009","2009","0.1g/An","10000","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5424","Rendimiento/Peso en carcasa","1058","Carne, pollo","2010","2010","0.1g/An","10000","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5424","Rendimiento/Peso en carcasa","1058","Carne, pollo","2011","2011","0.1g/An","10000","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5424","Rendimiento/Peso en carcasa","1058","Carne, pollo","2012","2012","0.1g/An","21200","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5424","Rendimiento/Peso en carcasa","1058","Carne, pollo","2013","2013","0.1g/An","18630","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5424","Rendimiento/Peso en carcasa","1058","Carne, pollo","2014","2014","0.1g/An","18670","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5424","Rendimiento/Peso en carcasa","1058","Carne, pollo","2015","2015","0.1g/An","18668","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5424","Rendimiento/Peso en carcasa","1058","Carne, pollo","2016","2016","0.1g/An","19231","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5424","Rendimiento/Peso en carcasa","1058","Carne, pollo","2017","2017","0.1g/An","19995","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5424","Rendimiento/Peso en carcasa","1058","Carne, pollo","2018","2018","0.1g/An","18691","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5424","Rendimiento/Peso en carcasa","1058","Carne, pollo","2019","2019","0.1g/An","17548","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1961","1961","toneladas","30140","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1962","1962","toneladas","33000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1963","1963","toneladas","38500","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1964","1964","toneladas","40150","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1965","1965","toneladas","41800","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1966","1966","toneladas","39500","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1967","1967","toneladas","41000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1968","1968","toneladas","43000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1969","1969","toneladas","45000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1970","1970","toneladas","46000","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1971","1971","toneladas","44000","*","Cifras no oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1972","1972","toneladas","46000","*","Cifras no oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1973","1973","toneladas","48536","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1974","1974","toneladas","62460","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1975","1975","toneladas","63043","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1976","1976","toneladas","69836","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1977","1977","toneladas","79141","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1978","1978","toneladas","89348","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1979","1979","toneladas","102751","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1980","1980","toneladas","108910","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1981","1981","toneladas","109806","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1982","1982","toneladas","125000","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1983","1983","toneladas","126160","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1984","1984","toneladas","137400","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1985","1985","toneladas","151300","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1986","1986","toneladas","186310","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1987","1987","toneladas","214675","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1988","1988","toneladas","276675","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1989","1989","toneladas","280395","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1990","1990","toneladas","297648","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1991","1991","toneladas","386100","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1992","1992","toneladas","408200","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1993","1993","toneladas","445095","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1994","1994","toneladas","498781","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1995","1995","toneladas","553055","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1996","1996","toneladas","464527","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1997","1997","toneladas","432750","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1998","1998","toneladas","507000","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","1999","1999","toneladas","496000","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","2000","2000","toneladas","504395","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","2001","2001","toneladas","595586","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","2002","2002","toneladas","649037","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","2003","2003","toneladas","678070","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","2004","2004","toneladas","709182","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","2005","2005","toneladas","762870","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","2006","2006","toneladas","849830","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","2007","2007","toneladas","924896","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","2008","2008","toneladas","1010659","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","2009","2009","toneladas","1019864","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","2010","2010","toneladas","1066943","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","2011","2011","toneladas","1074959","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","2012","2012","toneladas","1112246","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","2013","2013","toneladas","1274270","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","2014","2014","toneladas","1359153","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","2015","2015","toneladas","1424388","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","2016","2016","toneladas","1478923","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","2017","2017","toneladas","1563607","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","2018","2018","toneladas","1629659","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","1058","Carne, pollo","2019","2019","toneladas","1693178","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1961","1961","1000 cabezas","21199","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1962","1962","1000 cabezas","21311","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1963","1963","1000 cabezas","21424","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1964","1964","1000 cabezas","21537","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1965","1965","1000 cabezas","21649","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1966","1966","1000 cabezas","21762","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1967","1967","1000 cabezas","21875","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1968","1968","1000 cabezas","21987","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1969","1969","1000 cabezas","22100","F","Estimaci?n FAO"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1970","1970","1000 cabezas","22213","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1971","1971","1000 cabezas","27827","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1972","1972","1000 cabezas","31366","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1973","1973","1000 cabezas","38933","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1974","1974","1000 cabezas","45646","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1975","1975","1000 cabezas","49429","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1976","1976","1000 cabezas","57484","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1977","1977","1000 cabezas","62733","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1978","1978","1000 cabezas","70788","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1979","1979","1000 cabezas","78965","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1980","1980","1000 cabezas","83359","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1981","1981","1000 cabezas","104850","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1982","1982","1000 cabezas","139890","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1983","1983","1000 cabezas","157209","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1984","1984","1000 cabezas","163429","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1985","1985","1000 cabezas","184315","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1986","1986","1000 cabezas","221750","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1987","1987","1000 cabezas","253837","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1988","1988","1000 cabezas","271622","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1989","1989","1000 cabezas","261300","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1990","1990","1000 cabezas","276629","Fc","Datos calculados"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1991","1991","1000 cabezas","280059","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1992","1992","1000 cabezas","313666","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1993","1993","1000 cabezas","360308","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1994","1994","1000 cabezas","400626","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1995","1995","1000 cabezas","451305","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1996","1996","1000 cabezas","472380","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1997","1997","1000 cabezas","449501","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1998","1998","1000 cabezas","491705","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","1999","1999","1000 cabezas","535336","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","2000","2000","1000 cabezas","562744","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","2001","2001","1000 cabezas","595586","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","2002","2002","1000 cabezas","649037","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","2003","2003","1000 cabezas","678069","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","2004","2004","1000 cabezas","709182","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","2005","2005","1000 cabezas","762870","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","2006","2006","1000 cabezas","849830","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","2007","2007","1000 cabezas","922344","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","2008","2008","1000 cabezas","1010659","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","2009","2009","1000 cabezas","1019864","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","2010","2010","1000 cabezas","1066943","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","2011","2011","1000 cabezas","1074987","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","2012","2012","1000 cabezas","524644","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","2013","2013","1000 cabezas","684000","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","2014","2014","1000 cabezas","728000","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","2015","2015","1000 cabezas","763000","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","2016","2016","1000 cabezas","769041","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","2017","2017","1000 cabezas","782000","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","2018","2018","1000 cabezas","871891","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5321","Animales en producci?n/Sacrificados","1058","Carne, pollo","2019","2019","1000 cabezas","964882","Im","Datos de FAO basados en una metodolog?a de imputaci?n"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","836","Caucho natural","1993","1993","ha","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","836","Caucho natural","1994","1994","ha","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","836","Caucho natural","1995","1995","ha","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","836","Caucho natural","1996","1996","ha","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","836","Caucho natural","1997","1997","ha","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","836","Caucho natural","1998","1998","ha","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","836","Caucho natural","1999","1999","ha","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","836","Caucho natural","2000","2000","ha","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","836","Caucho natural","2001","2001","ha","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","836","Caucho natural","2002","2002","ha","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","836","Caucho natural","2003","2003","ha","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","836","Caucho natural","2004","2004","ha","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","836","Caucho natural","2005","2005","ha","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","836","Caucho natural","2006","2006","ha","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","836","Caucho natural","2007","2007","ha","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","836","Caucho natural","2008","2008","ha","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","836","Caucho natural","2009","2009","ha","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","836","Caucho natural","2010","2010","ha","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","836","Caucho natural","2011","2011","ha","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","836","Caucho natural","2012","2012","ha","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","836","Caucho natural","2014","2014","ha","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","836","Caucho natural","2015","2015","ha","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","836","Caucho natural","2016","2016","ha","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","836","Caucho natural","2017","2017","ha","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","836","Caucho natural","2018","2018","ha","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5312","?rea cosechada","836","Caucho natural","2019","2019","ha","","M","Datos no disponibles"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","1961","1961","toneladas","500","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","1962","1962","toneladas","500","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","1963","1963","toneladas","500","","Datos oficiales"
"QCL","Cultivos y productos de ganader?a","44","Colombia","5510","Producci?n","836","Caucho natural","1964","1964","toneladas","500","","Datos oficiales"
